,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
188,100.0,100.0,179268,0,0,0,0,0,2,1.2,1.2,1,Marc,0.7,163,False,,2024-10-06T22:00:07.319833Z,50,179268.jpg,2.0,Cucurella Saseta,4.3,False,,a,6,8,16,301064,4401,541155,14870,0.1,3.2,Cucurella,200.0,602,0,0,2,7,0,0,0,5,0,0,0,90,95.8,36.5,14.0,14.6,7,0.00,0.64,0.64,7.29,190,74,233,66,276,84,247,81,,,,,,,0.0,0.0,0.1,0.1,1.09,1.05,198,22,293,94,225,74,84,32,1.05,0.3
189,0.0,0.0,520295,0,0,-1,1,0,4,0.0,0.0,0,David Datro,0.0,164,False,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,54,520295.jpg,0.0,Fofana,0.1,False,,u,6,8,0,4727,0,14243,120,0.0,0.0,D.D.Fofana,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,659,68,658,68,655,68,659,68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,144,42,645,67,658,68,482,63,0.0,0.0
190,,,617054,0,0,0,0,0,4,0.5,0.5,0,Deivid Washington,0.0,165,False,,,50,617054.jpg,0.0,de Souza Eugênio,0.1,False,,a,6,8,0,11476,266,13134,576,0.0,0.0,Deivid,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,651,66,650,66,646,66,652,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,247,54,632,64,651,66,406,58,0.0,0.0
191,,,215413,0,0,-4,4,0,3,0.5,0.5,0,Kiernan,0.0,166,False,,,56,215413.jpg,1.0,Dewsbury-Hall,0.1,False,,a,6,8,3,5000,132,21830,341,0.0,0.5,Dewsbury-Hall,241.0,44,0,0,0,1,0,0,0,0,0,0,0,9,7.4,12.4,0.0,2.0,0,0.00,0.03,0.03,0.34,390,188,315,183,660,299,389,193,,,,,,,0.0,0.0,0.06,0.06,0.7,2.05,107,65,650,293,404,203,418,151,0.0,0.0
192,,,220362,0,0,-2,2,0,2,0.5,0.5,0,Axel,0.0,167,False,,,43,220362.jpg,3.5,Disasi,0.3,False,,a,6,8,7,20774,461,39177,1195,0.0,1.6,Disasi,73.0,94,0,0,1,0,0,0,0,0,0,0,0,29,13.0,1.5,0.0,1.5,1,0.00,0.00,0.00,1.90,367,130,382,131,470,183,403,135,,,,,,,0.0,0.0,0.0,0.0,1.82,0.0,556,141,458,179,77,17,310,113,0.96,0.96
193,,,448047,-1,1,-2,2,0,3,1.8,1.8,1,Enzo,1.3,168,False,,,48,448047.jpg,1.8,Fernández,1.2,False,,a,6,8,14,121974,1633,173323,5565,0.3,2.9,Enzo,10.0,566,0,0,1,8,0,0,0,1,0,0,0,89,85.2,160.3,57.0,30.3,6,0.34,0.66,1.00,5.70,204,84,48,41,152,95,121,71,3.0,,,,4.0,,0.05,0.0,0.1,0.15,0.91,1.27,320,212,215,102,250,110,185,57,0.95,0.16
194,0.0,0.0,232787,0,0,-1,1,0,3,0.0,0.0,0,Conor,0.0,169,False,Transferred to Atletico Madrid,2024-08-22T11:20:34.236891Z,59,232787.jpg,0.0,Gallagher,0.2,False,,u,6,8,0,1567,0,70994,165,0.0,0.0,Gallagher,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,301,662,301,661,300,662,301,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,87,55,651,294,661,301,398,142,0.0,0.0
195,0.0,0.0,514280,0,0,0,0,0,2,0.0,0.0,0,Alfie,0.0,170,False,Has joined Sheffield United on a season-long,2024-08-09T11:15:16.064928Z,40,514280.jpg,0.0,Gilchrist,0.0,False,,u,6,8,0,0,0,6070,95,0.0,0.0,Gilchrist,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,491,173,478,173,435,154,494,173,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,196,419,145,497,171,531,186,0.0,0.0
196,100.0,100.0,482609,0,0,-1,1,0,2,2.2,2.2,2,Malo,1.7,171,False,,2024-09-02T01:30:06.042221Z,49,482609.jpg,1.3,Gusto,1.6,False,,a,6,8,9,141791,4227,301178,4681,0.3,1.8,Gusto,73.0,600,0,0,0,11,0,0,0,1,0,0,0,47,87.4,63.1,51.0,20.2,7,0.48,0.29,0.77,8.64,202,78,167,40,166,34,205,63,,,,,,,0.07,0.0,0.04,0.11,1.3,1.65,282,29,194,54,308,99,163,60,1.05,0.0
197,100.0,100.0,225796,0,0,-1,1,0,2,1.2,1.2,2,Reece,0.7,172,False,,2024-07-17T13:30:05.006577Z,49,225796.jpg,1.0,James,0.3,False,,a,6,8,2,30855,12800,11279,1376,0.1,0.4,James,241.0,142,0,0,0,3,0,0,0,0,0,0,0,18,27.2,16.2,0.0,4.3,2,0.00,0.05,0.05,3.76,325,116,297,92,617,218,353,115,2.0,,2.0,,,,0.0,0.0,0.03,0.03,2.38,1.9,271,27,292,93,384,130,297,110,1.27,0.0
198,0.0,0.0,549068,0,0,-1,1,0,3,0.0,0.0,0,Omari,0.0,173,False,Hamstring injury - Unknown return date,2024-09-08T23:00:06.668188Z,44,549068.jpg,0.0,Kellyman,0.0,False,,i,6,8,0,2512,81,4365,105,0.0,0.0,Kellyman,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,542,221,540,227,509,212,545,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,533,303,496,188,548,227,560,230,0.0,0.0
199,100.0,100.0,514356,0,0,0,0,0,3,2.2,2.2,4,Roméo,1.7,174,False,,2024-08-27T11:00:05.591579Z,45,514356.jpg,2.0,Lavia,0.8,False,,a,6,8,8,121529,8600,151222,2229,0.4,1.8,Lavia,21.0,199,0,1,0,4,0,0,0,1,0,0,0,51,52.0,35.4,0.0,8.8,3,0.00,0.21,0.21,4.37,276,125,238,145,563,244,300,151,,,,,,,0.0,0.0,0.09,0.09,1.98,1.81,439,268,190,91,220,92,216,69,1.36,0.0
