,date,aapl,googl
128,2013-08-13,103.07173321621949,112.20824788585057
129,2013-08-14,104.95179369884251,110.75161475708238
130,2013-08-15,104.82755673193407,109.45922396513463
131,2013-08-16,105.758228672654,109.10883522519848
132,2013-08-19,106.89714122338779,110.22192304473135
133,2013-08-20,105.49295401021602,110.19264130221582
134,2013-08-21,105.76441841477757,110.69050724576846
135,2013-08-22,105.89086600387299,111.2482086874936
136,2013-08-23,105.4823430237185,110.80254616326494
137,2013-08-26,105.89292925124752,110.31615377824791
138,2013-08-27,102.8654084787677,108.2483437752892
139,2013-08-28,103.35086111102923,108.04461815055905
140,2013-08-29,103.52019477055215,108.92062816079365
141,2013-08-30,102.57611172189782,107.83450701985893
142,2013-09-03,102.86334523139318,109.55091067236835
143,2013-09-04,104.99202702264562,110.98385891644324
144,2013-09-05,104.27180631412645,111.99307414284759
145,2013-09-06,104.89284377385628,111.99561816913044
146,2013-09-09,106.56657951902756,113.07459059621037
147,2013-09-10,104.13916898290746,113.15302292651046
148,2013-09-11,98.46936519773278,114.11054353884741
149,2013-09-12,99.51793698842518,113.71250518663358
150,2013-09-13,97.87780270049605,113.20369993006472
151,2013-09-16,94.76613091009843,113.03716796958973
152,2013-09-17,95.86083101709251,112.82708227915246
153,2013-09-18,97.83152700938189,115.01840475814323
154,2013-09-19,99.43584921788187,114.39066627285139
155,2013-09-20,98.40628877799753,114.99166704191053
156,2013-09-23,103.2970693044793,112.87671623193074
157,2013-09-24,102.97284471705508,112.92001555926475
158,2013-09-25,101.37898612024016,111.69638979774228
159,2013-09-26,102.36639736375936,111.8160862343501
160,2013-09-27,101.63586041836761,111.5894389328115
161,2013-09-30,100.37271090072537,111.52833142149757
162,2013-10-01,102.73277114754872,112.94090201504689
163,2013-10-02,103.06966996884496,113.06644971210527
164,2013-10-03,101.77483486652261,111.55122765804319
165,2013-10-04,101.69481034335384,111.07503681842039
166,2013-10-07,102.68855870380905,110.233396603267
167,2013-10-08,101.2547491533317,108.6965248855379
168,2013-10-09,102.44391651511623,108.97537560640045
169,2013-10-10,103.08602857302863,110.55170517177648
170,2013-10-11,103.75422597274743,111.02919346480353
171,2013-10-14,104.43391860783855,111.55379712458887
172,2013-10-15,104.98966902564617,112.30502264564997
173,2013-10-16,105.50209124858887,114.3446957179204
174,2013-10-17,106.2150905912972,113.16882132972692
175,2013-10-18,107.13927804026868,128.78107814307452
176,2013-10-21,109.7650550739674,127.74871227749628
177,2013-10-22,109.45040984935346,128.2198150645534
178,2013-10-23,110.52256161004036,131.32752125088754
179,2013-10-24,111.9858461230108,130.58176538633455
180,2013-10-25,110.73271809261621,129.26390889129556
181,2013-10-28,111.5575749179859,129.23844318820426
182,2013-10-29,108.7789702037604,131.94289576844477
183,2013-10-30,110.50915050210598,131.20184635251502
184,2013-10-31,110.04713046502647,131.22222400304062
185,2013-11-01,109.48460080584547,130.77147342624625
186,2013-11-04,110.89939900551475,130.65256563778613
187,2013-11-05,110.62557660395376,130.06863528508487
188,2013-11-06,109.67206156730165,130.22524554305676
189,2013-11-07,107.8976688252164,128.34078351430264
190,2013-11-08,109.5961635388819,129.3695877430849
191,2013-11-11,109.27783394395631,128.67692570705486
192,2013-11-12,109.48047431109642,128.82844791246106
193,2013-11-13,109.61178526900324,131.4628634491349
194,2013-11-14,111.19635925263285,131.81429523984698
195,2013-11-15,110.52904610178882,131.60166552312683
196,2013-11-18,109.18970380610189,131.3457364790727
197,2013-11-19,109.38364905930656,130.53770285111568
198,2013-11-20,108.42571277828047,130.16922608430852
199,2013-11-21,109.71745300954105,131.66658907386505
200,2013-11-22,109.43626186735675,131.3890103661439
201,2013-11-25,110.2656873119129,133.17672307536145
202,2013-11-26,112.29945972393749,134.76577277215165
203,2013-11-27,114.94380598400689,135.36422951492796
204,2013-11-29,117.07234040044683,134.91602296441644
205,2013-12-02,116.05339094706001,134.2653628023162
206,2013-12-03,119.23079190381729,134.11002455748573
207,2013-12-04,118.95240088306987,134.73649102963614
208,2013-12-05,119.56312210592712,134.62954016470536
209,2013-12-06,117.90397646718993,136.22494992720272
210,2013-12-09,119.25348762493698,137.27797328619764
211,2013-12-10,119.06823748566778,138.10813994281537
212,2013-12-11,118.18605185824899,137.16972496786258
213,2013-12-12,118.01347595285183,136.23642348573833
214,2013-12-13,116.72704121484004,135.06881718296407
215,2013-12-16,117.37342714231394,136.62095305839026
216,2013-12-17,116.84494106481249,136.22367791406126
217,2013-12-18,115.95641832045767,138.119613501351
218,2013-12-19,114.62798176089319,138.30677751497987
219,2013-12-20,115.58812866410625,140.14030813755144
220,2013-12-23,120.0239631445069,141.98401486525435
221,2013-12-24,119.51448841781348,141.5689315369455
222,2013-12-26,118.7208750526865,142.28451524978394
223,2013-12-27,117.91871394843649,142.40421168639176
224,2013-12-30,116.7460525656481,141.2658871261331
225,2013-12-31,118.11442769939075,142.69835200521425
226,2014-01-02,116.45336618809152,141.73192730088732
227,2014-01-03,113.89538156812694,140.69800957927657
228,2014-01-06,114.51641902785678,142.26670706580404
229,2014-01-07,113.69686769573585,145.00904019739608
230,2014-01-08,114.4175305286924,145.31111787822104
231,2014-01-09,112.95616188828399,143.9117762213425
232,2014-01-10,112.20263447214764,143.90414414249395
233,2014-01-13,112.79007047463531,142.9873788312082
234,2014-01-14,115.03429411886071,146.35139566553892
235,2014-01-15,117.34395217982083,146.25207687945667
236,2014-01-16,116.6891658880364,147.219773596925
237,2014-01-17,113.83009452620472,146.49528579209658
238,2014-01-21,115.59859227579132,148.17220615669626
239,2014-01-22,116.11234087204622,148.34026453294095
240,2014-01-23,117.09547824600392,147.71379806079054
241,2014-01-24,114.96694382956396,143.09560170928037
242,2014-01-27,115.89967901765844,140.2179772599667
243,2014-01-28,106.63614043051129,142.99119487063246
244,2014-01-29,105.4254563461068,140.94249050505792
245,2014-01-30,105.22178435527941,144.568033241265
246,2014-01-31,105.39391813623917,150.3711607145356
247,2014-02-03,105.58977926200586,144.3179554576614
248,2014-02-04,107.11820344208611,144.92022823986198
249,2014-02-05,107.91830129896158,145.56195886970949
250,2014-02-06,107.90135319552805,147.6959898768106
251,2014-02-07,109.4109133996127,149.92168215088265
252,2014-02-10,111.37099840540453,149.34744453831902
253,2014-02-11,112.83840941312401,151.54385506987552
254,2014-02-12,112.83000904881347,151.09946455878827
255,2014-02-13,114.62164464395717,152.78147297595362
256,2014-02-14,114.52909326172882,153.15073839090846
257,2014-02-18,114.9501431009429,154.1795426196907
258,2014-02-19,113.13536966024209,153.09217490587739
259,2014-02-20,111.82579707667321,153.31755019427456
260,2014-02-21,110.58357478240109,153.27679489322338
261,2014-02-24,111.06784841616289,154.387109724108
262,2014-02-25,109.91198776199556,155.34078885675785
263,2014-02-26,108.92045002372734,155.36243852042486
264,2014-02-27,111.09319688390696,155.24019805753417
265,2014-02-28,110.79211014203982,154.786903454457
266,2014-03-03,111.11206085990254,153.13672080608998
267,2014-03-04,111.84480842748127,154.69269816120325
268,2014-03-05,112.08060812742616,155.11922960778494
269,2014-03-06,111.74164605875538,155.29112946371671
270,2014-03-07,111.67635901683315,154.67740856324335
271,2014-03-10,111.77731076337204,154.26741328750018
272,2014-03-11,112.86582112824259,152.79294653448923
273,2014-03-12,112.97532061390451,153.72370399033068
274,2014-03-13,111.72057146057283,151.40123695645926
275,2014-03-14,110.46567493242864,149.3308829272177
276,2014-03-17,110.89733575814024,151.78831055539402
277,2014-03-18,111.8784098847234,154.2279299995904
278,2014-03-19,111.8489349222303,152.69871580097268
279,2014-03-20,111.30998523304378,152.43261065178714
280,2014-03-21,112.18789699090107,150.63472183743824
281,2014-03-24,113.51854417265253,147.43751680647364
282,2014-03-25,114.73954449392961,147.5381076056973
283,2014-03-26,113.642781139561,144.132063457174
284,2014-03-27,113.15423363623769,141.87960802660643
285,2014-03-28,113.0279334219547,142.6270429485061
286,2014-03-31,113.00273232902309,141.90891520938482
287,2014-04-01,114.03641926365648,144.50384745814887
288,2014-04-02,114.22594327248716,144.5306106146444
289,2014-04-03,113.43424577992224,145.39110206455365
290,2014-04-04,111.96683477220274,138.71303307208728
291,2014-04-07,110.20894800911366,137.5376929294132
292,2014-04-08,110.20261089217763,141.83200929485443
293,2014-04-09,111.65101054908907,144.25646634240508
294,2014-04-10,110.21101125648816,139.0793728568169
295,2014-04-11,109.39617591836613,136.80755738623688
296,2014-04-14,109.83196323882676,138.7003129406731
297,2014-04-15,109.04881348538484,139.5907221396686
298,2014-04-16,109.26987570408316,143.45764208959196
299,2014-04-17,110.5184351152913,138.227124052064
300,2014-04-21,111.83007094623471,137.2171456177748
301,2014-04-22,111.94133892964621,138.7766337291584
302,2014-04-23,110.47834916630067,136.74395672916577
303,2014-04-24,119.53556301599605,135.96294066033258
304,2014-04-25,120.41347477385335,133.07801485558707
305,2014-04-28,125.07685596470077,133.04748654019295
306,2014-04-29,124.70635568616238,136.44376162779014
307,2014-04-30,124.23475628627261,136.0748778167777
308,2014-05-01,124.52744266382922,137.0034474100159
309,2014-05-02,124.75896849421258,135.8179311622104
310,2014-05-05,126.52319237423768,136.1893589995057
311,2014-05-06,125.14420625399752,132.94318146259636
312,2014-05-07,124.70635568616238,131.78056145133647
313,2014-05-08,123.79263184887597,132.33261515471366
314,2014-05-09,123.27726212968392,133.97351210714828
315,2014-05-12,124.81158130226278,136.9780071471874
316,2014-05-13,125.0074424280295,137.76919932115203
317,2014-05-14,125.0305802735866,135.95530858148402
318,2014-05-15,123.96741837646009,134.60951867785937
319,2014-05-16,125.79692929840746,134.4009085226661
320,2014-05-19,127.28747815168404,137.07976819850123
321,2014-05-20,127.31282661942814,137.47663629862492
322,2014-05-21,127.6495780659119,139.84512476795302
323,2014-05-22,127.85177630861462,141.30793988058852
324,2014-05-23,129.296049470777,143.4322018267635
325,2014-05-27,131.71712288996113,146.24843892187218
326,2014-05-28,131.3760975739158,145.12397930485503
327,2014-05-29,133.76990665279376,145.15196359396626
328,2014-05-30,133.2688322904109,145.42926245879633
329,2014-06-02,132.35304520574996,143.5695792460371
330,2014-06-03,134.22470532406248,141.06880141000113
331,2014-06-04,135.7574033737042,140.8779994387878
332,2014-06-05,136.2900159459547,143.7196767967249
333,2014-06-06,135.9152417978548,143.9995196878378
334,2014-06-09,138.0901992802214,145.19521204077463
335,2014-06-10,138.90076074878195,144.57701365404344
336,2014-06-11,138.32599898016628,144.37349155141592
337,2014-06-12,136.01221442445714,142.33827052514044
338,2014-06-13,134.52372881855507,142.55451275918222
339,2014-06-16,135.87957709323814,140.5065716014925
340,2014-06-17,135.70272731827947,140.07790317283326
341,2014-06-18,135.85010213074503,142.63337757395038
342,2014-06-19,135.37850273085527,143.734940954422
343,2014-06-20,133.97844201243254,144.12417697569717
344,2014-06-23,133.8605421624601,146.1008853974672
345,2014-06-24,133.04998069389956,145.65568079796947
346,2014-06-25,133.167880543872,149.06213199069802
347,2014-06-26,133.96370453118598,148.76702494188808
348,2014-06-27,135.55535250581391,149.00107535990978
349,2014-06-30,136.95541322423665,148.74158467905963
350,2014-07-01,137.8249246177834,150.47661060395947
351,2014-07-02,137.7659746927972,150.29598473787752
352,2014-07-03,138.57653616135772,150.88111078293173
353,2014-07-07,141.4326600269401,150.29089668531185
354,2014-07-08,140.521883685903,147.14648019971625
355,2014-07-09,140.58083361088921,148.40831723600704
356,2014-07-10,140.0576530266365,147.5637005101027
357,2014-07-11,140.33029642969777,149.2453018830628
358,2014-07-14,142.14300662302406,151.18130588430736
359,2014-07-15,140.47767124216332,150.876022730366
360,2014-07-16,139.68184725484934,150.255280317352
361,2014-07-17,137.19106554936909,147.76213456016458
362,2014-07-18,139.16603541121992,153.94157440119346
363,2014-07-21,138.44242508201407,152.2447088705363
364,2014-07-22,139.59342236737004,153.54979435363543
365,2014-07-23,143.23358023526913,153.96192661145622
366,2014-07-24,142.99778053532427,153.40732888179613
367,2014-07-25,143.94245308322846,152.1531239243539
368,2014-07-28,145.9305393033887,152.39226239494127
369,2014-07-29,144.9873405036092,151.1024410695392
370,2014-07-30,144.64837843493842,151.481500985683
371,2014-07-31,140.89032071706688,147.43904322224333
372,2014-08-01,141.6714072231343,145.92534758395095
373,2014-08-04,140.87558323582033,148.131018371177
374,2014-08-05,140.18292161723224,145.80832237494013
375,2014-08-06,139.94712191728735,146.15176592312412
376,2014-08-07,139.2397228174527,145.46996687932182
377,2014-08-08,139.62289732986312,147.02945499070543
378,2014-08-11,141.46508248568253,146.85391717718915
379,2014-08-12,141.43560752318942,145.54883169409
380,2014-08-13,143.3072676415019,148.71360038994834
381,2014-08-14,143.69044215391236,148.73649662649396
382,2014-08-15,144.397841253747,148.4973581559066
383,2014-08-18,146.1368640408405,150.78443778418367
384,2014-08-19,148.15589897161854,151.90635337491798
385,2014-08-20,148.21484889660476,151.47386890683444
386,2014-08-21,148.22958637785132,150.71320504826397
387,2014-08-22,149.32015999009639,150.74373336365812
388,2014-08-25,149.6443845775206,150.2425601859378
389,2014-08-26,148.68497454836987,149.61927374664094
390,2014-08-27,150.51389597106737,148.31673228982464
391,2014-08-28,150.69074574602604,147.63493324602237
392,2014-08-29,151.0591827771899,148.1539146077226
393,2014-09-02,152.2381812769143,149.749019087066
394,2014-09-03,145.8126394534163,149.97543742623915
395,2014-09-04,144.60416599119876,150.8963749406288
396,2014-09-05,145.85685189715593,152.07680313586857
397,2014-09-08,144.9578655411161,153.05625325476362
398,2014-09-09,144.41257873499356,150.59872386553602
399,2014-09-10,148.84856059020663,150.96760767654843
400,2014-09-11,149.4822722838085,150.37993760521138
401,2014-09-12,149.82123435247928,148.80009728356507
402,2014-09-15,149.7770219087396,147.9707447153578
403,2014-09-16,148.64223585275485,149.78717948130867
404,2014-09-17,149.70333450250683,150.93453533487144
405,2014-09-18,150.01282160868448,151.9470577954435
406,2014-09-19,148.7896106652204,154.01535116339593
407,2014-09-22,148.93698547768597,151.9470577954435
408,2014-09-23,151.26550751464168,150.39774578919128
409,2014-09-24,149.95387168369828,152.23962081797058
410,2014-09-25,144.2357289600349,148.8891382034646
411,2014-09-26,148.48012355904277,149.56330516841837
412,2014-09-29,147.53692475926323,149.54040893187275
413,2014-09-30,148.48012355904277,149.6930505088434
414,2014-10-01,146.1663390033336,147.45939543250608
415,2014-10-02,147.2274376530856,147.77739871786164
416,2014-10-03,146.81478817818203,149.14354083174905
417,2014-10-06,146.81478817818203,149.53277685302422
418,2014-10-07,145.53262730973174,146.0525488980932
419,2014-10-08,148.55381096527555,148.50499023475513
420,2014-10-09,148.87803555269974,145.21556425103736
421,2014-10-10,148.45064859654966,141.24179519723455
422,2014-10-13,147.0948003218666,138.58583175794507
423,2014-10-14,145.53262730973174,139.58817811338574
424,2014-10-15,143.74939207889858,137.56313319224165
425,2014-10-16,141.8629944793395,136.59385917847794
426,2014-10-17,143.94097933510378,133.04494251391012
427,2014-10-20,147.0211129156338,135.4388712460666
428,2014-10-21,151.01497033345024,136.87624609587365
429,2014-10-22,151.7813193582711,138.06176234367913
430,2014-10-23,154.49301590763724,140.85001514967652
431,2014-10-24,155.0677776762529,139.64160266532545
432,2014-10-27,154.90566538254077,139.8909172410442
433,2014-10-28,157.30787482572927,142.1958050533012
434,2014-10-29,158.1921237005226,142.07114776544182
435,2014-10-30,157.66157437564658,142.53416054891946
436,2014-10-31,159.1647974627952,144.46762052388115
437,2014-11-03,161.22804483731292,143.42456974791497
438,2014-11-04,160.04904633758852,143.53141885179446
439,2014-11-05,160.43222084999894,141.43514119473073
440,2014-11-06,160.19642115005408,140.35138599823904
441,2014-11-07,160.65328306869728,140.38445833991602
442,2014-11-10,160.3880084062593,142.01517918721922
443,2014-11-11,161.6701692747096,142.79365122976958
444,2014-11-12,163.95447886792562,142.0202672397849
445,2014-11-13,166.26826342363478,141.5597984825901
446,2014-11-14,168.27256087316627,141.24179519723455
447,2014-11-17,167.99254872948174,139.06665272540263
448,2014-11-18,170.17369595397187,138.5247751271568
449,2014-11-19,168.99469745424747,139.20911819724193
450,2014-11-20,171.41164437868252,138.33397315594348
451,2014-11-21,171.6474440786274,138.87585075418932
452,2014-11-24,174.82337128726002,139.28035093316157
453,2014-11-25,173.31277945948813,139.7255555326593
454,2014-11-26,175.37602683400584,139.34395159023268
455,2014-11-28,175.27286446527995,139.68739513841666
456,2014-12-01,169.58419670410967,137.28837835369444
457,2014-12-02,168.93574752926125,137.01871156771296
458,2014-12-03,170.8516200913134,136.60657930989217
459,2014-12-04,170.20317091646498,138.03377805456785
460,2014-12-05,169.48103433538378,134.34493994444358
461,2014-12-08,165.64928921127947,135.0191069093973
462,2014-12-09,168.18413598568694,136.38779304956756
463,2014-12-10,164.9861025551845,134.3347638393122
464,2014-12-11,164.49976567404818,135.3701825364298
465,2014-12-12,161.71438171844926,132.67351467661484
466,2014-12-15,159.4963907908427,131.2310517742421
467,2014-12-16,157.31524356635254,126.73321330617331
468,2014-12-17,161.24278231855948,128.84221109465128
469,2014-12-18,166.01772624244333,130.92068056773508
470,2014-12-19,164.73556537399304,132.2995428130367
471,2014-12-22,166.44511319859345,135.41851903580385
472,2014-12-23,165.85561394873125,137.06450404080414
473,2014-12-24,165.07452744266382,136.59640320476078
474,2014-12-26,167.99254872948174,137.76411126858633
475,2014-12-29,167.8746488795093,136.69307620350887
476,2014-12-30,165.82613898623813,136.1766388680915
477,2014-12-31,162.67231799947533,135.0012987254174
478,2015-01-02,161.12488246858703,134.71891180802166
479,2015-01-05,156.58573824464807,132.15198928863174
480,2015-01-06,156.60047572589463,128.8905475940253
481,2015-01-07,158.79636043163134,128.5114876778815
482,2015-01-08,164.89767766770515,128.9592363036621
483,2015-01-09,165.07452744266382,127.38448403458146
484,2015-01-12,161.00698261861461,126.45337041506043
485,2015-01-13,162.43651829953046,127.65923887312864
486,2015-01-14,161.81754408717512,128.70992172794337
487,2015-01-15,157.42577467570172,128.22146868163725
488,2015-01-16,156.20256373223765,129.86109362093043
489,2015-01-20,160.2258961125472,129.73007626736393
490,2015-01-21,161.44910705601126,132.38858373293627
491,2015-01-22,165.64928921127947,136.690532177226
492,2015-01-23,166.50406312357967,137.87350439874868
493,2015-01-26,166.6809128985383,136.54297865282106
494,2015-01-27,160.8448703249025,132.59210583556384
495,2015-01-28,169.937896254027,130.36353881179215
496,2015-01-29,175.22865202154028,130.56706091441973
497,2015-01-30,172.6643302846397,136.7541328342971
498,2015-02-02,174.8307400278833,135.39307877297543
499,2015-02-03,174.86021499037642,135.67292166408828
500,2015-02-04,176.20132578381293,133.84122274044037
501,2015-02-05,176.76135007118202,134.79014454394132
502,2015-02-06,175.27286446527995,135.81920317535184
503,2015-02-09,176.4371254837578,134.65022309838488
504,2015-02-10,179.82674617046547,137.41812369411952
505,2015-02-11,184.04166580698023,136.86861401702512
506,2015-02-12,186.37018784393595,138.90637906958344
507,2015-02-13,187.28391168122238,140.21655260524827
508,2015-02-17,188.389222774714,138.651976441299
509,2015-02-18,189.69348986503414,138.05158623854774
510,2015-02-19,189.3029466120004,139.01831622602862
511,2015-02-20,190.84301340226543,137.83534400450597
512,2015-02-23,196.008500579183,136.10540613217182
513,2015-02-24,194.7852896357189,137.03397572541002
514,2015-02-25,189.8040209743833,139.24219053891892
515,2015-02-26,192.1988616769485,142.28484597320073
516,2015-02-27,189.31768409324698,143.13455075167073
517,2015-03-02,190.24614541177993,146.28659931611486
518,2015-03-03,190.64405740543697,147.24696923788858
519,2015-03-04,189.43558394321943,147.12867201573636
520,2015-03-05,186.29650043770317,147.91859217655949
521,2015-03-06,186.57651258138773,145.74726574415186
522,2015-03-09,187.3723365687017,146.0525488980932
523,2015-03-10,183.4963790008577,142.42731144504
524,2015-03-11,180.1509707578897,141.3689965113768
525,2015-03-12,183.40795411337837,142.76312291437543
526,2015-03-13,182.14053072617463,140.68465344129163
527,2015-03-16,184.14482817570612,142.88269214966914
528,2015-03-17,187.22496175623615,141.85744955768288
529,2015-03-18,189.33242157449354,144.03259202951477
530,2015-03-19,187.8955171529544,143.39912948508652
531,2015-03-20,185.54488889412886,143.72476484929064
532,2015-03-23,187.47549893742757,143.83161395317006
533,2015-03-24,186.70914991260673,146.92769393939162
534,2015-03-25,181.831043619997,144.2462902372737
535,2015-03-26,183.09846700720072,143.39149740623802
536,2015-03-27,181.63945636379177,141.8421853999858
537,2015-03-30,186.23755051271695,142.7542188223855
538,2015-03-31,183.37847915088525,141.1171379093752
539,2015-04-01,183.11320448844728,139.79170021601328
540,2015-04-02,184.69011498182866,137.7106867166466
541,2015-04-06,187.68182367487935,138.38230965531753
542,2015-04-07,185.70700118784097,138.61381604705636
543,2015-04-08,185.10276445673222,139.6263385076284
544,2015-04-09,186.5175626564015,139.41772835243515
545,2015-04-10,187.3133866437155,139.55001771914306
546,2015-04-13,186.9449496125516,139.5754579819715
547,2015-04-14,186.13438814399106,137.32145069537142
548,2015-04-15,186.8417872438257,137.64199800700982
549,2015-04-16,185.94280088778586,138.2729165251552
550,2015-04-17,183.85007855077504,135.530456192249
551,2015-04-20,188.05026070604325,138.5298631797225
552,2015-04-21,187.03337450003093,138.12154696132595
553,2015-04-22,189.55348379319184,139.7128354012451
554,2015-04-23,191.1009193240801,141.8192891634402
555,2015-04-24,191.99990568012,145.94061174164804
556,2015-04-27,195.49268873555357,144.0224159243834
557,2015-04-28,192.41255515502354,143.57721132488564
558,2015-04-29,189.58295875568493,142.81909149259803
559,2015-04-30,184.43957780063724,139.6085303236485
