,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
165,100.0,100.0,489639,0,0,0,0,0,1,3.0,4.0,2,Bart,4.0,146,False,,2024-08-12T14:30:04.523944Z,45,489639.jpg,3.1,Verbruggen,2.0,False,,a,5,36,22,274797,3612,132318,6817,0.9,4.9,Verbruggen,152.0,630,0,0,2,11,0,0,0,2,0,23,2,97,202.6,0.0,0.0,20.3,7,0.00,0.00,0.00,12.87,50,14,574,64,549,59,202,14,,,,,,,0.0,3.29,0.0,0.0,1.84,1.57,417,17,48,5,108,16,139,20,1.0,0.29
166,0.0,0.0,110735,0,0,-1,1,0,2,0.0,0.0,0,Adam,0.3,147,False,Hamstring injury - Expected back 23 Nov,2024-10-06T22:00:07.268394Z,44,110735.jpg,0.3,Webster,0.1,False,,i,5,36,1,2787,10,8493,355,0.1,0.2,Webster,241.0,78,0,0,0,4,0,0,0,0,0,0,0,7,20.4,1.8,2.0,2.4,2,0.00,0.03,0.03,3.95,336,121,378,128,351,115,379,124,,,,,,,0.0,0.0,0.03,0.03,4.56,4.62,488,96,322,104,439,145,472,174,2.31,0.0
167,100.0,75.0,50175,0,0,4,-4,1,4,7.0,6.0,7,Danny,8.0,148,False,,2024-10-19T17:00:05.582252Z,59,50175.jpg,6.3,Welbeck,19.7,False,,a,5,36,57,2937944,90409,1246971,67428,1.4,9.7,Welbeck,241.0,748,6,1,4,10,0,0,0,1,0,0,13,216,254.8,128.0,312.0,69.5,9,4.55,0.31,4.86,13.78,17,4,73,2,9,5,12,4,,,1.0,,3.0,,0.55,0.0,0.04,0.59,1.66,1.2,83,23,5,2,10,4,16,3,1.08,0.48
168,100.0,100.0,467779,0,0,-2,2,0,3,0.0,1.0,1,Mats,1.0,149,False,,2024-08-29T09:30:04.701478Z,48,467779.jpg,1.8,Wieffer,0.1,False,,a,5,36,11,11289,138,14664,215,0.2,2.3,Wieffer,152.0,219,0,1,1,7,0,0,0,0,0,0,0,38,59.6,41.8,19.0,11.9,2,0.14,0.04,0.18,5.97,251,113,219,138,250,142,274,136,,,,,,,0.06,0.0,0.02,0.08,2.45,2.88,323,214,250,120,251,111,484,181,0.82,0.41
169,100.0,100.0,513433,0,0,-1,1,0,3,-0.3,0.7,1,Brajan,0.7,595,False,,2024-08-30T04:00:05.748621Z,54,513433.jpg,1.0,Gruda,0.0,False,,a,5,36,2,704,33,3061,42,0.1,0.4,Gruda,80.0,21,0,0,0,2,0,0,0,0,0,0,0,3,4.0,0.1,4.0,0.8,0,0.00,0.00,0.00,0.72,409,198,420,221,345,191,421,207,,,,,,,0.0,0.0,0.0,0.0,3.09,8.57,143,85,304,152,401,201,589,251,0.0,0.0
170,,,509416,0,0,0,0,0,3,0.3,1.3,2,Yasin,1.3,600,False,,,50,509416.jpg,1.7,Ayari,0.0,False,,a,5,36,12,2514,110,2149,91,0.3,2.4,Ayari,206.0,369,0,0,2,3,0,0,0,1,0,0,0,49,66.4,119.2,62.0,24.9,3,0.59,0.58,1.17,5.93,240,105,84,62,143,90,161,89,3.0,,,,,,0.14,0.0,0.14,0.28,1.45,0.73,237,153,224,111,263,121,564,232,0.73,0.49
171,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,601,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,50,513834.jpg,0.0,Moran,0.0,False,,u,5,36,0,24,0,491,5,0.0,0.0,Moran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,647,293,645,294,642,292,648,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,238,154,628,280,647,294,656,296,0.0,0.0
172,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,615,False,Loaned to Hull City,2024-08-31T06:28:38.039682Z,40,472739.jpg,0.0,Rushworth,0.1,False,,u,5,36,0,6698,0,6133,88,0.0,0.0,Rushworth,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,483,55,470,37,426,29,486,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,633,67,409,51,488,55,499,64,0.0,0.0
173,100.0,100.0,463067,0,0,0,0,1,3,6.3,7.3,5,Georginio,7.3,618,False,,2024-10-12T11:00:07.563830Z,55,463067.jpg,4.5,Rutter,1.4,False,,a,5,36,36,151554,39088,17740,7744,1.3,6.5,Georginio,73.0,448,2,3,3,8,0,0,0,1,0,0,1,96,119.0,117.4,140.0,37.0,6,1.43,0.92,2.35,10.55,152,54,87,64,60,35,80,51,,,,,,,0.29,0.0,0.18,0.47,2.12,1.61,123,74,9,4,34,15,179,56,1.21,0.6
174,100.0,100.0,231416,0,0,0,0,0,2,3.0,4.0,6,Ferdi,4.0,628,False,,2024-09-08T23:30:05.413986Z,45,231416.jpg,2.6,Kadioglu,0.2,False,,a,5,36,13,34401,2428,16500,750,0.9,2.9,F.Kadıoğlu,219.0,299,0,0,2,6,0,0,0,0,0,0,0,47,59.8,63.1,17.0,14.0,4,0.22,0.23,0.45,7.79,250,89,166,39,262,75,249,82,,,,,,,0.07,0.0,0.07,0.14,2.34,1.81,383,72,46,11,155,44,350,122,1.2,0.6
175,0.0,0.0,219249,0,0,0,0,0,3,0.0,0.0,0,Matt,0.0,629,False,Ankle injury - Unknown return date,2024-08-28T16:30:04.729425Z,55,219249.jpg,0.0,O'Riley,0.0,False,,i,5,36,0,868,28,565,23,0.0,0.0,O'Riley,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,660,300,659,300,657,298,660,300,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,116,71,648,292,659,300,653,293,0.0,0.0
176,,,447720,0,0,0,0,0,2,-1.0,0.0,0,Imari,0.0,663,False,,,40,447720.jpg,0.0,Samuels,0.0,False,,a,5,36,0,2235,383,611,164,0.0,0.0,Samuels,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,476,166,463,166,419,146,479,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,626,186,402,136,481,163,566,195,0.0,0.0
177,,,565858,0,0,0,0,0,1,0.0,1.0,0,Killian,0.0,668,False,,,40,565858.jpg,0.0,Cahill,0.0,False,,a,5,36,0,407,407,30,30,0.0,0.0,Cahill,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,503,60,490,42,448,34,506,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,657,72,432,56,509,60,645,69,0.0,0.0
